,article_idx,link_idx
1939,52,56
1940,52,271
1941,52,430
1942,52,597
1943,52,715
1944,52,728
1945,52,869
1946,52,886
1947,52,966
1948,52,1575
1949,52,2089
1950,52,2135
1951,52,2140
1952,52,2161
1953,52,2215
1954,52,2230
1955,52,2233
1956,52,2333
1957,52,2401
1958,52,2857
1959,52,3519
1960,52,3526
1961,52,3640
1962,52,4351
1963,53,0
1964,53,1
1965,53,2
1966,53,3
1967,53,4
1968,53,6
1969,53,9
1970,53,11
1971,53,13
1972,53,18
1973,53,20
1974,53,21
1975,53,32
1976,53,33
1977,53,34
1978,53,36
1979,53,44
1980,53,50
1981,53,52
1982,53,54
1983,53,56
1984,53,271
1985,53,715
1986,53,728
1987,53,869
1988,53,886
1989,53,1377
1990,53,1384
1991,53,1908
1992,53,2089
1993,53,2135
1994,53,2161
1995,53,2215
1996,53,2380
1997,53,2451
1998,53,2857
1999,53,3300
2000,53,3391
2001,53,3705
2002,53,3946
2003,53,3989
2004,54,0
2005,54,1
2006,54,2
2007,54,3
2008,54,4
2009,54,6
2010,54,9
2011,54,11
2012,54,13
2013,54,18
2014,54,20
2015,54,21
2016,54,32
2017,54,33
2018,54,34
2019,54,36
2020,54,44
2021,54,50
2022,54,52
2023,54,53
2024,54,56
2025,54,78
2026,54,271
2027,54,305
2028,54,351
2029,54,507
2030,54,524
2031,54,714
2032,54,846
2033,54,886
2034,54,899
2035,54,1242
2036,54,1377
2037,54,1575
2038,54,1770
2039,54,2100
2040,54,2147
2041,54,2161
2042,54,2215
2043,54,2380
2044,54,2695
2045,54,3238
2046,54,3471
2047,54,3640
2048,54,4353
2049,55,321
2050,55,746
2051,55,883
2052,55,1151
2053,55,1160
2054,55,1273
2055,55,1756
2056,55,2012
2057,55,2360
2058,55,3247
2059,55,3264
2060,55,3777
2061,55,3815
2062,55,3924
2063,55,4005
2064,55,4286
2065,56,0
2066,56,1
2067,56,2
2068,56,3
2069,56,4
2070,56,6
2071,56,9
2072,56,11
2073,56,13
2074,56,18
2075,56,20
2076,56,21
2077,56,32
2078,56,33
2079,56,34
2080,56,36
2081,56,44
2082,56,50
2083,56,52
2084,56,53
2085,56,54
2086,56,168
2087,56,179
2088,56,719
2089,56,728
2090,56,846
2091,56,869
2092,56,1129
2093,56,1131
2094,56,1811
2095,56,2027
2096,56,2073
2097,56,2137
2098,56,2174
2099,56,2215
2100,56,2584
2101,56,3012
2102,56,3452
2103,56,3518
2104,56,3528
2105,56,4136
2106,56,4353
2107,56,4378
2108,56,4406
2109,56,4441
2110,57,538
2111,57,686
2112,57,1061
2113,57,1377
2114,57,1542
2115,57,1559
2116,57,2089
2117,57,4026
2118,57,4530
2119,58,293
2120,58,431
2121,58,616
2122,58,643
2123,58,885
2124,58,1425
2125,58,1502
2126,58,1559
2127,58,1685
2128,58,1738
2129,58,1992
2130,58,2140
2131,58,2215
2132,58,3250
2133,58,3526
2134,58,3556
2135,58,3790
2136,58,4282
2137,58,4351
2138,58,4353
2139,59,336
2140,59,387
2141,59,420
2142,59,623
2143,59,760
2144,59,1377
2145,59,1425
2146,59,1559
2147,59,1702
2148,59,1738
2149,59,1808
2150,59,1929
2151,59,2150
2152,59,2215
2153,59,2529
2154,59,2715
2155,59,2955
2156,59,3199
2157,59,3388
2158,59,3640
2159,59,3815
2160,59,3938
2161,59,3959
2162,59,4006
2163,59,4029
2164,59,4282
2165,59,4286
2166,59,4578
2167,60,32
2168,60,122
2169,60,351
2170,60,431
2171,60,538
2172,60,672
2173,60,1108
2174,60,759
2175,60,771
2176,60,1109
2177,60,1171
2178,60,1425
2179,60,1449
2180,60,1502
2181,60,1559
2182,60,1600
2183,60,1609
2184,60,1646
2185,60,1685
2186,60,1826
2187,60,2015
2188,60,2089
2189,60,2119
2190,60,2174
2191,60,2605
2192,60,2718
2193,60,2946
2194,60,3012
2195,60,3027
2196,60,3789
2197,60,3902
2198,60,3953
2199,60,3958
2200,60,4236
2201,60,4269
2202,60,4282
2203,60,4286
2204,60,4359
2205,60,4527
2206,60,4582
2207,61,121
2208,61,159
2209,61,387
2210,61,719
2211,61,721
2212,61,760
2213,61,906
2214,61,953
2215,61,1324
2216,61,1412
2217,61,1502
2218,61,1685
2219,61,2027
2220,61,2089
2221,61,2137
2222,61,2168
2223,61,2174
2224,61,2738
2225,61,2854
2226,61,2964
2227,61,3004
2228,61,3012
2229,61,3186
2230,61,3274
2231,61,3526
2232,61,3556
2233,61,3559
2234,61,3563
2235,61,3780
2236,61,3801
2237,61,3819
2238,61,4282
2239,61,4352
2240,61,4531
2241,61,4567
2242,62,325
2243,62,760
2244,62,765
2245,62,2738
2246,62,3002
2247,62,3184
2248,63,64
2249,63,998
2250,63,2654
2251,63,2751
2252,63,3193
2253,64,1117
2254,64,1370
2255,64,2107
2256,64,2123
2257,64,3597
2258,64,4003
2259,64,4006
2260,64,4282
2261,64,4286
2262,64,4289
2263,65,326
2264,65,836
2265,65,1337
2266,65,1343
2267,65,1375
2268,65,1866
2269,65,2420
2270,65,2503
2271,65,2595
2272,65,2801
2273,65,3228
2274,65,3356
2275,65,3723
2276,65,3826
2277,65,3868
2278,65,3895
2279,65,3958
2280,66,264
2281,66,629
2282,66,849
2283,66,1049
2284,66,1381
2285,66,1496
2286,66,1786
2287,66,2401
2288,66,2539
2289,66,3017
2290,66,3324
2291,66,3403
2292,66,3651
2293,66,4006
2294,66,4091
2295,66,4282
2296,66,4286
2297,67,269
2298,67,566
2299,67,851
2300,67,899
2301,67,907
2302,67,1719
2303,67,1763
2304,67,2106
2305,67,2252
2306,67,2511
2307,67,2662
2308,67,2707
2309,67,3051
2310,67,3287
2311,67,3450
2312,67,4107
2313,68,161
2314,68,566
2315,68,1381
2316,68,1415
2317,68,1639
2318,68,1682
2319,68,2230
2320,68,2242
2321,68,2408
2322,68,2599
2323,68,3313
2324,68,3819
2325,68,4286
2326,68,4493
2327,69,221
2328,69,1283
2329,69,1381
2330,69,1792
2331,69,1927
2332,69,2290
2333,69,2870
2334,69,2888
2335,69,3426
2336,69,3453
2337,69,4029
2338,70,32
2339,70,538
2340,70,727
2341,70,782
2342,70,846
2343,70,888
2344,70,958
2345,70,1257
2346,70,1377
2347,70,1381
2348,70,1521
2349,70,1559
2350,70,1588
2351,70,1682
2352,70,1685
2353,70,1985
2354,70,2147
2355,70,2408
2356,70,2495
2357,70,2752
2358,70,2908
2359,70,2929
2360,70,2946
2361,70,3167
2362,70,3186
2363,70,3313
2364,70,3556
2365,70,3559
2366,70,3789
2367,70,3819
2368,70,4148
2369,70,4286
2370,70,4531
2371,71,122
2372,71,138
2373,71,261
2374,71,273
2375,71,279
2376,71,446
2377,71,575
2378,71,895
2379,71,1257
2380,71,1425
2381,71,1592
2382,71,2015
2383,71,2320
2384,71,2584
2385,71,2618
2386,71,2782
2387,71,3240
2388,71,3261
2389,71,3637
2390,71,3902
2391,72,143
2392,72,226
2393,72,311
2394,72,434
2395,72,938
2396,72,1026
2397,72,1171
2398,72,1376
2399,72,1377
2400,72,1425
2401,72,1542
2402,72,1559
2403,72,1685
2404,72,1840
2405,72,2020
2406,72,2147
2407,72,2401
2408,72,3012
2409,72,3274
2410,72,3636
2411,72,3815
2412,72,3953
2413,72,4137
2414,72,4282
2415,72,4531
2416,74,445
2417,74,575
2418,74,3213
2419,74,3250
2420,74,3637
2421,74,3919
2422,74,4531
2423,73,122
2424,73,331
2425,73,886
2426,73,1871
2427,73,2087
2428,73,2215
2429,73,2408
2430,73,2728
2431,73,3519
2432,75,32
2433,75,78
2434,75,865
2435,75,1376
2436,75,2135
2437,75,3040
2438,75,3197
2439,75,3206
2440,75,3361
2441,75,3585
2442,75,4000
2443,76,78
2444,76,122
2445,76,436
2446,76,2161
2447,76,2233
2448,76,2752
2449,76,3270
2450,76,3452
2451,77,121
2452,77,334
2453,77,436
2454,77,811
2455,77,1377
2456,77,1418
2457,77,1678
2458,77,2104
2459,77,2135
2460,77,2174
2461,77,2838
2462,77,3311
2463,77,3815
2464,77,4130
2465,78,305
2466,78,330
2467,78,436
2468,78,728
2469,78,846
2470,78,1119
2471,78,1324
2472,78,1415
2473,78,2135
2474,78,2137
2475,78,2589
2476,78,2704
2477,78,2857
2478,78,3361
2479,78,3815
2480,78,3917
2481,78,3965
2482,79,0
2483,79,44
2484,79,81
2485,79,686
2486,79,824
2487,79,899
2488,79,1223
2489,79,1324
2490,79,1377
2491,79,1521
2492,79,1559
2493,79,2408
2494,79,2979
2495,79,3167
2496,79,3815
2497,79,3965
2498,79,4444
2499,79,4591
2500,80,1245
2501,80,1315
2502,80,1377
2503,80,1425
2504,80,2140
2505,80,2146
2506,80,2265
2507,80,2529
2508,80,2622
2509,80,3002
2510,80,3592
2511,80,3640
2512,80,4091
2513,80,4286
2514,80,4385
2515,80,4475
2516,81,0
2517,81,50
2518,81,53
2519,81,54
2520,81,79
2521,81,256
2522,81,846
2523,81,898
2524,81,899
2525,81,907
2526,81,1283
2527,81,1324
2528,81,1381
2529,81,1586
2530,81,1649
2531,81,1900
2532,81,2427
2533,81,3528
2534,81,3554
2535,81,3965
2536,81,4561
2537,82,387
2538,82,1495
2539,82,2192
2540,82,2199
2541,82,2215
2542,82,2629
2543,82,2689
2544,82,2946
2545,82,2955
2546,82,3790
2547,82,3919
2548,82,3977
2549,82,4020
2550,82,4157
2551,83,439
2552,83,536
2553,83,715
2554,83,916
2555,83,989
2556,83,1248
2557,83,1299
2558,83,1308
2559,83,1315
2560,83,1377
2561,83,1381
2562,83,1425
2563,83,1429
2564,83,1431
2565,83,1559
2566,83,1629
2567,83,1685
2568,83,1702
2569,83,1752
2570,83,1763
2571,83,1928
2572,83,2161
2573,83,2401
2574,83,2445
2575,83,2495
2576,83,2506
2577,83,2529
2578,83,2752
2579,83,2909
2580,83,2946
2581,83,3005
2582,83,3007
2583,83,3012
2584,83,3089
2585,83,3150
2586,83,3153
2587,83,3206
2588,83,3640
2589,83,3642
2590,83,3644
2591,83,3645
2592,83,3701
2593,83,4282
2594,83,4582
2595,84,401
2596,84,1273
2597,84,1274
2598,84,1613
2599,84,1616
2600,84,1877
2601,84,2156
2602,84,2245
2603,84,2257
2604,84,2529
2605,84,2725
2606,84,2943
2607,84,3247
2608,84,3777
2609,84,3826
2610,84,3924
2611,84,4256
2612,85,587
2613,85,796
2614,85,1311
2615,85,1359
2616,85,1381
2617,85,1900
2618,85,1903
2619,85,2495
2620,85,2506
2621,85,3494
2622,85,4282
2623,85,4385
2624,86,714
2625,86,715
2626,86,3133
2627,86,3607
2628,86,4299
2629,87,99
2630,87,122
2631,87,371
2632,87,401
2633,87,683
2634,87,721
2635,87,1108
2636,87,784
2637,87,1004
2638,87,1114
2639,87,1559
2640,87,2448
2641,87,2613
2642,87,2973
2643,87,3040
2644,87,3106
2645,87,3150
2646,87,3415
2647,87,4178
2648,87,4285
2649,87,4298
2650,87,4548
2651,88,600
2652,88,713
2653,88,728
2654,88,784
2655,88,899
2656,88,1049
2657,88,1093
2658,88,1373
2659,88,1431
2660,88,1592
2661,88,1678
2662,88,1742
2663,88,2122
2664,88,2161
2665,88,2170
2666,88,2400
2667,88,2478
2668,88,2899
2669,88,3105
2670,88,3494
2671,88,3519
2672,88,3556
2673,88,3557
2674,88,3559
2675,88,3801
2676,88,3997
2677,88,4137
2678,88,4148
2679,88,4285
2680,88,4413
2681,88,4504
2682,89,600
2683,89,1358
2684,89,1789
2685,89,2073
2686,89,2128
2687,89,2642
2688,89,2756
2689,89,2899
2690,89,3274
2691,89,3331
2692,89,3531
2693,89,3801
2694,89,4282
2695,89,4286
2696,90,358
2697,90,710
2698,90,1377
2699,90,1559
2700,90,1664
2701,90,1682
2702,90,1871
2703,90,2228
2704,90,2233
2705,90,2837
2706,90,2867
2707,90,2953
2708,90,3149
2709,90,3236
2710,90,3526
2711,90,3556
2712,90,3559
2713,90,3579
2714,90,3759
2715,90,4270
2716,90,4286
2717,90,4403
2718,90,4493
2719,90,4586
2720,91,147
2721,91,214
2722,91,244
2723,91,493
2724,91,566
2725,91,848
2726,91,853
2727,91,876
2728,91,1299
2729,91,1510
2730,91,1578
2731,91,1686
2732,91,2196
2733,91,2205
2734,91,2529
2735,91,2567
2736,91,2622
2737,91,2738
2738,91,2779
2739,91,2786
2740,91,3331
2741,91,3488
2742,91,3531
2743,91,3942
2744,91,4131
2745,91,4264
2746,91,4276
2747,91,4282
2748,91,4289
2749,91,4291
2750,91,4406
2751,91,4439
2752,91,4493
2753,91,4494
2754,91,4572
2755,92,226
2756,92,252
2757,92,284
2758,92,387
2759,92,538
2760,92,678
2761,92,760
2762,92,988
2763,92,1028
2764,92,1030
2765,92,1106
2766,92,1204
2767,92,1401
2768,92,1408
2769,92,1410
2770,92,1431
2771,92,1481
2772,92,1559
2773,92,2408
2774,92,2431
2775,92,2738
2776,92,2946
2777,92,3026
2778,92,3121
2779,92,3149
2780,92,3311
2781,92,3325
2782,92,3815
2783,92,3864
2784,92,3910
2785,92,3958
2786,92,4282
2787,92,4286
2788,92,4330
2789,92,4355
2790,92,4583
2791,93,161
2792,93,286
2793,93,791
2794,93,1081
2795,93,1183
2796,93,1273
2797,93,1369
2798,93,1386
2799,93,1616
2800,93,2692
2801,93,3384
2802,93,3501
2803,93,3963
2804,93,4096
2805,93,4097
2806,93,4495
2807,94,32
2808,94,341
2809,94,749
2810,94,1014
2811,94,1085
2812,94,1501
2813,95,13
2814,95,18
2815,95,32
2816,95,305
2817,95,323
2818,95,449
2819,95,758
2820,95,1244
2821,95,1324
2822,95,1364
2823,95,1381
2824,95,1641
2825,95,1927
2826,95,2089
2827,95,3056
2828,95,3126
2829,95,3174
2830,95,3197
2831,95,3206
2832,95,3213
2833,95,3619
2834,95,4281
2835,95,4282
2836,96,676
2837,96,678
2838,96,2375
2839,96,2975
2840,96,4137
2841,97,161
2842,97,1273
2843,97,2457
2844,97,3234
2845,97,3654
2846,97,3824
2847,97,4136
2848,98,143
2849,98,235
2850,98,785
2851,98,920
2852,98,1070
2853,98,1288
2854,98,1381
2855,98,1425
2856,98,2015
2857,98,2161
2858,98,2174
2859,98,2529
2860,98,2728
2861,98,3105
2862,98,3196
2863,99,11
2864,99,122
2865,99,518
2866,99,936
2867,99,1171
2868,99,1275
2869,99,1559
2870,99,1687
2871,99,1763
2872,99,2946
2873,99,3311
2874,99,3953
2875,99,4137
2876,100,101
2877,100,106
2878,100,203
2879,100,422
2880,100,431
2881,100,529
2882,100,665
2883,100,792
2884,100,838
2885,100,863
2886,100,906
2887,100,910
2888,100,940
2889,100,1028
2890,100,1039
2891,100,1081
2892,100,1274
2893,100,1410
2894,100,1425
2895,100,1540
2896,100,1546
2897,100,1600
2898,100,1632
2899,100,1682
2900,100,1685
2901,100,1784
2902,100,2056
2903,100,2132
2904,100,2142
2905,100,2147
2906,100,2148
2907,100,2215
2908,100,2408
2909,100,2594
2910,100,2625
2911,100,2730
2912,100,3113
2913,100,3136
2914,100,3207
2915,100,3242
2916,100,3320
2917,100,3356
2918,100,3452
2919,100,3473
2920,100,3477
2921,100,3528
2922,100,3560
2923,100,3585
2924,100,3769
2925,100,3910
2926,100,3915
2927,100,3916
2928,100,4019
2929,100,4154
2930,100,4286
2931,100,4413
2932,100,4504
2933,100,4551
2934,100,4583
2935,101,431
2936,101,698
2937,101,891
2938,101,1410
2939,101,2168
2940,101,3207
2941,101,3916
2942,101,4154
2943,101,4530
2944,102,139
2945,102,176
2946,102,295
2947,102,366
2948,102,367
2949,102,600
2950,102,628
2951,102,1129
2952,102,1412
2953,102,1784
2954,102,1786
2955,102,1907
2956,102,1986
2957,102,3035
2958,102,3036
2959,102,3256
2960,102,3526
2961,102,3527
2962,102,4208
2963,102,4270
2964,102,4493
2965,102,4531
2966,102,4578
2967,103,102
2968,103,2408
2969,104,580
2970,104,937
2971,104,1274
2972,104,1377
2973,104,1545
2974,104,1554
2975,104,1699
2976,104,1715
2977,104,1817
2978,104,2057
2979,104,2129
2980,104,2147
2981,104,2366
2982,104,2622
2983,104,2625
2984,104,3031
2985,104,3113
2986,104,3115
2987,104,3116
2988,104,3186
2989,104,3291
2990,104,3413
2991,104,3494
2992,104,3556
2993,104,3747
2994,104,3750
2995,104,3916
2996,104,4369
2997,105,420
2998,105,538
2999,105,587
3000,105,757
3001,105,836
3002,105,978
3003,105,998
3004,105,1370
3005,105,1377
3006,105,1527
3007,105,2107
3008,105,2140
3009,105,2751
3010,105,3015
3011,105,3153
3012,105,3323
3013,105,4047
3014,105,4282
3015,105,4303
3016,105,4349
3017,105,4385
3018,105,4532
3019,105,4571
3020,106,589
3021,106,863
3022,106,961
3023,106,1151
3024,106,1343
3025,106,1568
3026,106,2402
3027,106,2497
3028,106,2596
3029,106,3191
3030,106,3207
3031,106,3265
3032,106,3407
3033,106,3408
3034,106,4115
3035,106,4314
3036,107,261
3037,107,742
3038,107,777
3039,107,830
3040,107,864
3041,107,1340
3042,107,1696
3043,107,2863
3044,107,3317
3045,107,3766
3046,107,4373
3047,107,4451
3048,108,851
3049,108,1232
3050,108,1496
3051,108,1784
3052,108,2062
3053,108,2215
3054,108,2408
3055,108,2752
3056,108,3066
3057,108,4006
3058,108,4068
3059,108,4083
3060,108,4493
3061,109,1299
3062,109,1377
3063,109,2002
3064,109,2418
3065,109,3323
3066,109,3640
3067,109,4282
3068,110,11
3069,110,13
3070,110,18
3071,110,32
3072,110,236
3073,110,725
3074,110,920
3075,110,933
3076,110,1288
3077,110,1299
3078,110,1300
3079,110,1377
3080,110,1499
3081,110,1742
3082,110,2046
3083,110,2089
3084,110,2415
3085,110,2529
3086,110,2681
3087,110,3287
3088,110,3323
3089,110,3344
3090,110,3459
3091,110,3519
3092,110,3640
3093,110,3868
3094,110,3953
3095,110,4018
3096,110,4087
3097,110,4282
3098,110,4295
3099,110,4394
3100,111,330
3101,111,785
3102,111,907
3103,111,1146
3104,111,1288
3105,111,1299
3106,111,1377
3107,111,1411
3108,111,1425
3109,111,1559
3110,111,1702
3111,111,2260
3112,111,2263
3113,111,2313
3114,111,2446
3115,111,2447
3116,111,2449
3117,111,2526
3118,111,2722
3119,111,3283
3120,111,3285
3121,111,3287
3122,111,3323
3123,111,3640
3124,111,4107
3125,111,4109
3126,111,4319
3127,112,133
3128,112,1206
3129,112,1412
3130,112,1502
3131,112,2174
3132,112,2233
3133,112,2653
3134,112,4413
3135,113,145
3136,113,387
3137,113,388
3138,113,393
3139,113,1240
3140,113,1542
3141,113,2144
3142,113,2420
3143,113,2632
3144,113,2715
3145,113,2846
3146,113,2868
3147,113,3199
3148,113,3750
3149,113,3797
3150,113,3959
3151,113,4282
3152,113,4352
3153,113,4486
3154,113,4504
3155,113,4530
3156,113,4531
3157,114,742
3158,114,792
3159,114,830
3160,114,1109
3161,114,1110
3162,114,1375
3163,114,1417
3164,114,2594
3165,114,2790
3166,114,3113
3167,114,3229
3168,114,3356
3169,114,3915
3170,115,4
3171,115,6
3172,115,11
3173,115,671
3174,115,715
3175,115,893
3176,115,1639
3177,115,1925
3178,115,1928
3179,115,2089
3180,115,2315
3181,115,2321
3182,115,2940
3183,115,3607
3184,115,4331
3185,116,170
3186,116,272
3187,116,315
3188,116,341
3189,116,377
3190,116,394
3191,116,490
3192,116,492
3193,116,501
3194,116,506
3195,116,536
3196,116,538
3197,116,546
3198,116,557
3199,116,688
3200,116,719
3201,116,785
3202,116,855
3203,116,991
3204,116,1051
3205,116,1118
3206,116,1166
3207,116,1171
3208,116,1324
3209,116,1404
3210,116,1467
3211,116,1559
3212,116,1590
3213,116,1643
3214,116,1682
3215,116,1685
3216,116,1725
3217,116,2027
3218,116,2089
3219,116,2233
3220,116,2286
3221,116,2447
3222,116,2529
3223,116,2558
3224,116,2564
3225,116,2668
3226,116,2753
3227,116,2837
3228,116,2867
3229,116,2919
3230,116,2928
3231,116,2929
3232,116,2946
3233,116,3012
3234,116,3066
3235,116,3121
3236,116,3154
3237,116,3274
3238,116,3287
3239,116,3325
3240,116,3349
3241,116,3401
3242,116,3487
3243,116,3518
3244,116,3526
3245,116,3540
3246,116,3759
3247,116,3790
3248,116,3801
3249,116,3908
3250,116,3951
3251,116,3953
3252,116,4055
3253,116,4176
3254,116,4185
3255,116,4270
3256,116,4282
3257,116,4286
3258,116,4350
3259,116,4431
3260,116,4507
3261,116,4530
3262,116,4531
3263,117,1257
3264,117,2946
3265,117,2953
3266,117,3815
3267,117,4052
3268,118,122
3269,118,235
3270,118,236
3271,118,237
3272,118,351
3273,118,697
3274,118,1373
3275,118,1734
3276,118,2064
3277,118,2089
3278,118,2123
3279,118,2215
3280,118,2961
3281,118,3210
3282,118,3294
3283,118,3403
3284,118,3790
3285,118,3953
3286,118,4006
3287,118,4153
3288,118,4286
3289,119,234
3290,119,235
3291,119,236
3292,119,249
3293,119,315
3294,119,330
3295,119,341
3296,119,686
3297,119,846
3298,119,886
3299,119,961
3300,119,1007
3301,119,1085
3302,119,1113
3303,119,1146
3304,119,1236
3305,119,1271
3306,119,1302
3307,119,1381
3308,119,1501
3309,119,1659
3310,119,1682
3311,119,1685
3312,119,1812
3313,119,2022
3314,119,2079
3315,119,2083
3316,119,2105
3317,119,2215
3318,119,2435
3319,119,2556
3320,119,2681
3321,119,2728
3322,119,2870
3323,119,3017
3324,119,3150
3325,119,3158
3326,119,3256
3327,119,3270
3328,119,3449
3329,119,3452
3330,119,3518
3331,119,3636
3332,119,3963
3333,119,4360
3334,119,4482
3335,119,4578
3336,120,32
3337,120,121
3338,120,771
3339,120,1210
3340,120,1425
3341,120,1557
3342,120,1641
3343,120,3556
3344,120,4286
3345,121,13
3346,121,120
3347,121,176
3348,121,271
3349,121,334
3350,121,351
3351,121,415
3352,121,427
3353,121,715
3354,121,953
3355,121,991
3356,121,1028
3357,121,1093
3358,121,1163
3359,121,1210
3360,121,1215
3361,121,1244
3362,121,1275
3363,121,1571
3364,121,1632
3365,121,1648
3366,121,1685
3367,121,1763
3368,121,2077
3369,121,2089
3370,121,2109
3371,121,2135
3372,121,2161
3373,121,2162
3374,121,2170
3375,121,2233
3376,121,2236
3377,121,2496
3378,121,2586
3379,121,2728
3380,121,2752
3381,121,2753
3382,121,2806
3383,121,2834
3384,121,2892
3385,121,2899
3386,121,3094
3387,121,3126
3388,121,3159
3389,121,3186
3390,121,3196
3391,121,3197
3392,121,3198
3393,121,3528
3394,121,3616
3395,121,3677
3396,121,3780
3397,121,3801
3398,121,3835
3399,121,3979
3400,121,4137
3401,121,4140
3402,121,4248
3403,121,4282
3404,121,4285
3405,121,4286
3406,121,4321
3407,121,4350
3408,121,4526
3409,121,4528
3410,121,4583
3411,122,87
3412,122,96
3413,122,99
3414,122,112
3415,122,128
3416,122,133
3417,122,138
3418,122,143
3419,122,181
3420,122,183
3421,122,234
3422,122,235
3423,122,236
3424,122,256
3425,122,259
3426,122,274
3427,122,282
3428,122,305
3429,122,351
3430,122,371
3431,122,373
3432,122,444
3433,122,450
3434,122,454
3435,122,538
3436,122,545
3437,122,591
3438,122,659
3439,122,721
3440,122,722
3441,122,1108
3442,122,740
3443,122,758
3444,122,759
3445,122,782
3446,122,783
3447,122,784
3448,122,804
3449,122,835
3450,122,842
3451,122,861
3452,122,886
3453,122,899
3454,122,920
3455,122,944
3456,122,951
3457,122,953
3458,122,993
3459,122,1002
3460,122,1008
3461,122,1017
3462,122,1047
3463,122,1071
3464,122,1090
3465,122,1114
3466,122,1148
3467,122,1162
3468,122,1166
3469,122,1168
3470,122,1175
3471,122,1178
3472,122,1183
3473,122,1206
3474,122,1273
3475,122,1279
3476,122,1324
3477,122,1329
3478,122,1351
3479,122,1381
3480,122,1395
3481,122,1400
3482,122,1412
3483,122,1425
3484,122,1464
3485,122,1535
3486,122,1553
3487,122,1559
3488,122,1582
3489,122,1588
3490,122,1596
3491,122,1609
3492,122,1610
3493,122,1687
3494,122,1696
3495,122,1699
3496,122,1725
3497,122,1771
3498,122,1805
3499,122,1806
3500,122,1826
3501,122,1849
3502,122,1897
3503,122,1912
3504,122,1996
3505,122,2015
3506,122,2053
3507,122,2059
3508,122,2089
3509,122,2091
3510,122,2152
3511,122,2159
3512,122,2161
3513,122,2221
3514,122,2290
3515,122,2320
3516,122,2326
3517,122,2331
3518,122,2390
3519,122,2394
3520,122,2401
3521,122,2405
3522,122,2408
3523,122,2409
3524,122,2440
3525,122,2446
3526,122,2448
3527,122,2453
3528,122,2454
3529,122,2462
3530,122,2475
3531,122,2528
3532,122,2562
3533,122,2584
3534,122,2607
3535,122,2613
3536,122,2635
3537,122,2675
3538,122,2688
3539,122,2689
3540,122,2697
3541,122,2698
3542,122,2711
3543,122,2752
3544,122,2760
3545,122,2789
3546,122,2795
3547,122,2816
3548,122,2833
3549,122,2854
3550,122,2903
3551,122,2906
3552,122,2946
3553,122,2973
3554,122,2975
3555,122,2979
3556,122,3001
3557,122,3016
3558,122,3106
3559,122,3137
3560,122,3196
3561,122,3300
3562,122,3308
3563,122,3309
3564,122,3311
3565,122,3313
3566,122,3324
3567,122,3326
3568,122,3332
3569,122,3361
3570,122,3565
3571,122,3396
3572,122,3415
3573,122,3435
3574,122,3447
3575,122,3461
3576,122,3477
3577,122,3479
3578,122,3546
3579,122,3563
3580,122,3967
3581,122,3968
3582,122,3574
3583,122,3649
3584,122,3664
3585,122,3673
3586,122,3688
3587,122,3718
3588,122,3780
3589,122,3784
3590,122,3786
3591,122,3789
3592,122,3796
3593,122,3801
3594,122,3815
3595,122,3902
3596,122,3905
3597,122,3908
3598,122,3952
3599,122,3987
3600,122,4008
3601,122,4049
3602,122,4135
3603,122,4151
3604,122,4205
3605,122,4232
3606,122,4240
3607,122,4241
3608,122,4254
3609,122,4269
3610,122,4282
3611,122,4285
3612,122,4286
3613,122,4293
3614,122,4346
3615,122,4442
3616,122,4530
3617,122,4531
3618,122,4548
3619,122,4574
3620,122,4580
3621,122,4582
3622,122,4590
3623,123,119
3624,123,122
3625,123,214
3626,123,282
3627,123,570
3628,123,876
3629,123,1559
